WURCS=2.0/4,9,8/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-4-2-4-4-4/a4-b1_b4-c1_c3-d1_c4-f1_c6-g1_d2-e1_g3-h1_g6-i1	Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc	α-D-Manp-(1→2)-α-D-Manp-(1→3)[β-D-GlcpNAc-(1→4)][α-D-Manp-(1→3)[α-D-Manp-(1→6)]-α-D-Manp-(1→6)]-β-D-Manp-(1→4)-β-D-GlcpNAc-(1→4)-D-GlcNAc	DManpa1-2DManpa1-3[DManpa1-3[DManpa1-6]DManpa1-6][DGlcpNAcb1-4]DManpb1-4DGlcpNAcb1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]4O)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO
WURCS=2.0/5,9,8/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5]/1-2-3-4-2-4-4-4-5/a4-b1_a6-i1_b4-c1_c3-d1_c6-f1_d2-e1_f3-g1_f6-h1	GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	β-D-GlcpNAc-(1→2)-α-D-Manp-(1→3)[α-D-Manp-(1→3)[α-D-Manp-(1→6)]-α-D-Manp-(1→6)]-β-D-Manp-(1→4)-β-D-GlcpNAc-(1→4)[α-L-Fucp-(1→6)]-D-GlcNAc	DGlcpNAcb1-2DManpa1-3[DManpa1-3[DManpa1-6]DManpa1-6]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]4O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O
WURCS=2.0/2,3,2/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O]/1-2-2/a6-b1_b6-c1	GlcNAc(b1-6)GlcNAc(b1-6)GlcNAc	β-D-GlcpNAc-(1→6)-β-D-GlcpNAc-(1→6)-D-GlcNAc	DGlcpNAcb1-6DGlcpNAcb1-6DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O)[C@H]1CO[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@@H](O)[C@H](O)[C@H]2NC(C)=O
WURCS=2.0/2,5,4/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O]/1-2-2-2-2/a6-b1_b6-c1_c6-d1_d6-e1	GlcNAc(b1-6)GlcNAc(b1-6)GlcNAc(b1-6)GlcNAc(b1-6)GlcNAc	β-D-GlcpNAc-(1→6)-β-D-GlcpNAc-(1→6)-β-D-GlcpNAc-(1→6)-β-D-GlcpNAc-(1→6)-D-GlcNAc	DGlcpNAcb1-6DGlcpNAcb1-6DGlcpNAcb1-6DGlcpNAcb1-6DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O)[C@H]1CO[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@@H](O)[C@H](O)[C@H]2NC(C)=O
WURCS=2.0/2,8,7/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O]/1-2-2-2-2-2-2-2/a6-b1_b6-c1_c6-d1_d6-e1_e6-f1_f6-g1_g6-h1	GlcNAc(b1-6)GlcNAc(b1-6)GlcNAc(b1-6)GlcNAc(b1-6)GlcNAc(b1-6)GlcNAc(b1-6)GlcNAc(b1-6)GlcNAc	β-D-GlcpNAc-(1→6)-β-D-GlcpNAc-(1→6)-β-D-GlcpNAc-(1→6)-β-D-GlcpNAc-(1→6)-β-D-GlcpNAc-(1→6)-β-D-GlcpNAc-(1→6)-β-D-GlcpNAc-(1→6)-D-GlcNAc	DGlcpNAcb1-6DGlcpNAcb1-6DGlcpNAcb1-6DGlcpNAcb1-6DGlcpNAcb1-6DGlcpNAcb1-6DGlcpNAcb1-6DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O)[C@H]1CO[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8NC(C)=O)[C@@H](O)[C@H](O)[C@H]7NC(C)=O)[C@@H](O)[C@H](O)[C@H]6NC(C)=O)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@@H](O)[C@H](O)[C@H]2NC(C)=O
WURCS=2.0/2,2,1/[u1122h][a2122h-1b_1-5_2*NCC/3=O]/1-2/a4-b1	GlcNAc(b1-4)Man	β-D-GlcpNAc-(1→4)-D-Man	DGlcpNAcb1-4DManp	O1C(O)[C@@H](O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO
WURCS=2.0/3,3,2/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3/a4-b1_a6-c1	GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	β-D-GlcpNAc-(1→4)[α-L-Fucp-(1→6)]-D-GlcNAc	DGlcpNAcb1-4[LFucpa1-6]DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O
WURCS=2.0/2,3,2/[u2112h_2*NCC/3=O][a2112h-1b_1-5]/1-2-2/a3-b1_a6-c1	Gal(b1-3)[Gal(b1-6)]GalNAc	β-D-Galp-(1→3)[β-D-Galp-(1→6)]-D-GalNAc	DGalpb1-3[DGalpb1-6]DGalpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1CO[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O
WURCS=2.0/4,6,5/[u2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1a_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-4-2-3/a3-b1_a6-d1_b4-c1_d4-e1_e4-f1	GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(a1-4)Gal(b1-3)]GalNAc	α-D-GlcpNAc-(1→4)-β-D-Galp-(1→3)[α-D-GlcpNAc-(1→4)-β-D-Galp-(1→4)-β-D-GlcpNAc-(1→6)]-D-GalNAc	DGlcpNAca1-4DGalpb1-4DGlcpNAcb1-6[DGlcpNAca1-4DGalpb1-3]DGalpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2NC(C)=O
WURCS=2.0/6,7,6/[u2122h_2*NCC/3=O][a1221m-1a_1-5][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a212h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-5-6-6/a3-b1_a4-c1_c4-d1_d2-e1_d3-f1_d6-g1	Xyl(b1-2)[Man(a1-3)][Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-3)]GlcNAc	α-D-Manp-(1→3)[α-D-Manp-(1→6)][β-D-Xylp-(1→2)]-β-D-Manp-(1→4)-β-D-GlcpNAc-(1→4)[α-L-Fucp-(1→3)]-D-GlcNAc	DManpa1-3[DManpa1-6][DXylpb1-2]DManpb1-4DGlcpNAcb1-4[LFucpa1-3]DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H]3O[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO
WURCS=2.0/4,5,4/[u2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a2122h-1a_1-5_2*NCC/3=O]/1-2-3-2-4/a3-b1_a6-c1_c4-d1_d4-e1	GlcNAc(a1-4)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]GalNAc	β-D-Galp-(1→3)[α-D-GlcpNAc-(1→4)-β-D-Galp-(1→4)-β-D-GlcpNAc-(1→6)]-D-GalNAc	DGlcpNAca1-4DGalpb1-4DGlcpNAcb1-6[DGalpb1-3]DGalpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2NC(C)=O
WURCS=2.0/5,10,9/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5]/1-2-3-4-2-2-2-4-2-5/a4-b1_a6-j1_b4-c1_c3-d1_c4-g1_c6-h1_d2-e1_d4-f1_h2-i1	GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	β-D-GlcpNAc-(1→2)[β-D-GlcpNAc-(1→4)]-α-D-Manp-(1→3)[β-D-GlcpNAc-(1→4)][β-D-GlcpNAc-(1→2)-α-D-Manp-(1→6)]-β-D-Manp-(1→4)-β-D-GlcpNAc-(1→4)[α-L-Fucp-(1→6)]-D-GlcNAc	DGlcpNAcb1-2[DGlcpNAcb1-4]DManpa1-3[DGlcpNAcb1-2DManpa1-6][DGlcpNAcb1-4]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O
WURCS=2.0/4,12,11/[u2122h][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-2-4-4-3-4-2-3-2-4/a4-b1_b3-c1_b6-g1_c3-d1_c4-f1_d2-e1_g3-h1_g4-i1_i3-j1_j3-k1_k2-l1	Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)]Gal(b1-4)Glc	α-L-Fucp-(1→2)-β-D-Galp-(1→3)[α-L-Fucp-(1→4)]-β-D-GlcpNAc-(1→3)[α-L-Fucp-(1→2)-β-D-Galp-(1→3)-β-D-GlcpNAc-(1→3)-β-D-Galp-(1→4)[α-L-Fucp-(1→3)]-β-D-GlcpNAc-(1→6)]-β-D-Galp-(1→4)-D-Glc	LFucpa1-2DGalpb1-3DGlcpNAcb1-3DGalpb1-4[LFucpa1-3]DGlcpNAcb1-6[LFucpa1-2DGalpb1-3[LFucpa1-4]DGlcpNAcb1-3]DGalpb1-4DGlcp	O1C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O[C@@H]7O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]7O)[C@H]5NC(C)=O)[C@H]4O)[C@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H]3NC(C)=O)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O[C@@H]5O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]5O)[C@H]3NC(C)=O)[C@H]2O)[C@H]1CO
WURCS=2.0/4,6,5/[u2112h_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-4-2-4/a3-b1_a6-d1_b3-c2_d4-e1_e3-f1	GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]GalNAc	α-D-Neup5Ac-(2→3)-β-D-Galp-(1→3)[β-D-GlcpNAc-(1→3)-β-D-Galp-(1→4)-β-D-GlcpNAc-(1→6)]-D-GalNAc	DNeup5Aca2-3DGalpb1-3[DGlcpNAcb1-3DGalpb1-4DGlcpNAcb1-6]DGalpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@@H](O)[C@H]1CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H]3O)[C@H](O)[C@H]2NC(C)=O
WURCS=2.0/3,3,2/[u2122h_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCCO/3=O_9*OC]/1-2-3/a3-b1_b3-c2	Neu5Gc9Me(a2-3)Gal(b1-3)GlcNAc	α-D-Neup5Gc9Me-(2→3)-β-D-Galp-(1→3)-D-GlcNAc	DNeup5Gc[9Me]a2-3DGalpb1-3DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(=O)CO)[C@H]([C@H](O)[C@H](O)COC)O3)[C@H]2O)[C@H](O)[C@H]1CO
WURCS=2.0/3,3,2/[u2122h_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O_9*OC]/1-2-3/a3-b1_b3-c2	Neu5Ac9Me(a2-3)Gal(b1-3)GlcNAc	α-D-Neup5Ac9Me-(2→3)-β-D-Galp-(1→3)-D-GlcNAc	DNeup5Ac[9Me]a2-3DGalpb1-3DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)COC)O3)[C@H]2O)[C@H](O)[C@H]1CO
WURCS=2.0/4,4,3/[u2122h][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4/a4-b1_b3-c1_b4-d1	Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-4)Glc	β-D-Galp-(1→4)[α-L-Fucp-(1→3)]-β-D-GlcpNAc-(1→4)-D-Glc	LFucpa1-3[DGalpb1-4]DGlcpNAcb1-4DGlcp	O1C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)[C@H]2NC(C)=O)[C@H]1CO
WURCS=2.0/4,5,4/[u2122h][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4-3/a4-b1_b3-c1_b4-d1_d2-e1	Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-4)Glc	α-L-Fucp-(1→2)-β-D-Galp-(1→4)[α-L-Fucp-(1→3)]-β-D-GlcpNAc-(1→4)-D-Glc	LFucpa1-3[LFucpa1-2DGalpb1-4]DGlcpNAcb1-4DGlcp	O1C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)[C@H]2NC(C)=O)[C@H]1CO
WURCS=2.0/5,10,9/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5]/1-2-3-4-2-2-4-4-4-5/a4-b1_a6-j1_b4-c1_c3-d1_c4-f1_c6-g1_d2-e1_g3-h1_g6-i1	GlcNAc(b1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc	β-D-GlcpNAc-(1→2)-α-D-Manp-(1→3)[β-D-GlcpNAc-(1→4)][α-D-Manp-(1→3)[α-D-Manp-(1→6)]-α-D-Manp-(1→6)]-β-D-Manp-(1→4)-β-D-GlcpNAc-(1→4)[α-L-Fucp-(1→6)]-D-GlcNAc	DGlcpNAcb1-2DManpa1-3[DManpa1-3[DManpa1-6]DManpa1-6][DGlcpNAcb1-4]DManpb1-4DGlcpNAcb1-4[LFucpa1-6]DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H]4O)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5NC(C)=O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O
WURCS=2.0/4,5,4/[u2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1a_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-4-2/a3-b1_a6-d1_b4-c1_d4-e1	GlcNAc(a1-4)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]GalNAc	α-D-GlcpNAc-(1→4)-β-D-Galp-(1→3)[β-D-Galp-(1→4)-β-D-GlcpNAc-(1→6)]-D-GalNAc	DGalpb1-4DGlcpNAcb1-6[DGlcpNAca1-4DGalpb1-3]DGalpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2NC(C)=O
WURCS=2.0/5,5,4/[u1122h][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-5/a2-b1_b3-c1_b4-d1_d3-e2	Neu5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man	α-D-Neup5Ac-(2→3)-β-D-Galp-(1→4)[α-L-Fucp-(1→3)]-β-D-GlcpNAc-(1→2)-D-Man	DNeup5Aca2-3DGalpb1-4[LFucpa1-3]DGlcpNAcb1-2Manp	O1C(O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@]4(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O4)[C@H]3O)[C@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)[C@H]2NC(C)=O)[C@@H](O)[C@H](O)[C@H]1CO
WURCS=2.0/5,5,4/[u2112h][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-5/a3-b1_b3-c1_b4-e1_c3-d2	Neu5Ac(a2-3)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal	α-D-Neup5Ac-(2→3)-β-D-Galp-(1→3)[α-L-Fucp-(1→4)]-β-D-GlcpNAc-(1→3)-D-Gal	DNeup5Aca2-3DGalpb1-3[LFucpa1-4]DGlcpNAcb1-3DGalp	O1C(O)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O[C@]4(C(=O)O)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O4)[C@H]3O)[C@H]2NC(C)=O)[C@@H](O)[C@H]1CO
WURCS=2.0/6,15,14/[u2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-6-2-6-2-4-2-6-2-6/a4-b1_b4-c1_c3-d1_c4-j1_c6-k1_d2-e1_d4-h1_e3-f1_e4-g1_h4-i1_k2-l1_k6-n1_l4-m1_n4-o1	Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)][GlcNAc(b1-4)]Man(b1-4)GlcNAc(b1-4)GlcNAc	β-D-Galp-(1→4)[α-L-Fucp-(1→3)]-β-D-GlcpNAc-(1→2)[β-D-Galp-(1→4)-β-D-GlcpNAc-(1→4)]-α-D-Manp-(1→3)[β-D-GlcpNAc-(1→4)][β-D-Galp-(1→4)-β-D-GlcpNAc-(1→2)[β-D-Galp-(1→4)-β-D-GlcpNAc-(1→6)]-α-D-Manp-(1→6)]-β-D-Manp-(1→4)-β-D-GlcpNAc-(1→4)-D-GlcNAc	LFucpa1-3[DGalpb1-4]DGlcpNAcb1-2[DGalpb1-4DGlcpNAcb1-4]DManpa1-3[DGalpb1-4DGlcpNAcb1-2[DGalpb1-4DGlcpNAcb1-6]DManpa1-6][DGlcpNAcb1-4]DManpb1-4DGlcpNAcb1-4DGlcpNAc	O1C(O)[C@H](NC(C)=O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO[C@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4NC(C)=O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5NC(C)=O)[C@H](O)[C@@H]4O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@H](O[C@@H]6O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]6O)[C@H]5NC(C)=O)[C@@H]3O)[C@H](O)[C@H]2NC(C)=O)[C@H]1CO
WURCS=2.0/3,3,2/[u1122h][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5_2*NCC/3=O]/1-2-3/a4-b1_b3-c1	GalNAc(b1-3)GlcNAc(b1-4)Man	β-D-GalpNAc-(1→3)-β-D-GlcpNAc-(1→4)-D-Man	DGalpNAcb1-3DGlcpNAcb1-4DManp	O1C(O)[C@@H](O)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2NC(C)=O)[C@H]1CO
